19:14:51.701 INFO  manager.ApplicationManager - All tests run in Chrome Browser
19:15:10.049 INFO  manager.ListenerWD - start method click on element [[ChromeDriver: chrome on WINDOWS (a27e1ed77243d18591f39bdedc8d09d7)] -> xpath: //a[text()=' Log in ']]
19:15:10.086 INFO  manager.ListenerWD - method click is done on element[[ChromeDriver: chrome on WINDOWS (a27e1ed77243d18591f39bdedc8d09d7)] -> xpath: //a[text()=' Log in ']]
19:15:10.086 INFO  manager.ListenerWD - before find element By.id: email
19:15:10.100 INFO  manager.ListenerWD - element found success By.id: email
19:15:10.100 INFO  manager.ListenerWD - start method click on element [[ChromeDriver: chrome on WINDOWS (a27e1ed77243d18591f39bdedc8d09d7)] -> id: email]
19:15:10.133 INFO  manager.ListenerWD - method click is done on element[[ChromeDriver: chrome on WINDOWS (a27e1ed77243d18591f39bdedc8d09d7)] -> id: email]
19:15:10.261 INFO  manager.ListenerWD - before find element By.id: password
19:15:10.267 INFO  manager.ListenerWD - element found success By.id: password
19:15:10.267 INFO  manager.ListenerWD - start method click on element [[ChromeDriver: chrome on WINDOWS (a27e1ed77243d18591f39bdedc8d09d7)] -> id: password]
19:15:10.298 INFO  manager.ListenerWD - method click is done on element[[ChromeDriver: chrome on WINDOWS (a27e1ed77243d18591f39bdedc8d09d7)] -> id: password]
19:15:10.410 INFO  manager.ListenerWD - before find element By.xpath: //button[@type='submit']
19:15:10.432 INFO  manager.ListenerWD - element found success By.xpath: //button[@type='submit']
19:15:10.433 INFO  manager.ListenerWD - start method click on element [[ChromeDriver: chrome on WINDOWS (a27e1ed77243d18591f39bdedc8d09d7)] -> xpath: //button[@type='submit']]
19:15:10.463 INFO  manager.ListenerWD - method click is done on element[[ChromeDriver: chrome on WINDOWS (a27e1ed77243d18591f39bdedc8d09d7)] -> xpath: //button[@type='submit']]
19:15:10.463 INFO  manager.ListenerWD - before find element By.cssSelector: .dialog-container>h2
19:15:10.980 INFO  manager.ListenerWD - element found success By.cssSelector: .dialog-container>h2
19:15:10.985 INFO  manager.ListenerWD - get text from element with text: "Login or Password incorrect"
19:15:10.993 INFO  manager.ListenerWD - got the text is successful
19:15:10.995 INFO  manager.ListenerWD - before find element By.xpath: //button[text()='Ok']
19:15:11.010 INFO  manager.ListenerWD - element found success By.xpath: //button[text()='Ok']
19:15:11.011 INFO  manager.ListenerWD - before find element By.xpath: //button[text()='Ok']
19:15:11.028 INFO  manager.ListenerWD - element found success By.xpath: //button[text()='Ok']
19:15:11.028 INFO  manager.ListenerWD - start method click on element [[ChromeDriver: chrome on WINDOWS (a27e1ed77243d18591f39bdedc8d09d7)] -> xpath: //button[text()='Ok']]
19:15:11.060 INFO  manager.ListenerWD - method click is done on element[[ChromeDriver: chrome on WINDOWS (a27e1ed77243d18591f39bdedc8d09d7)] -> xpath: //button[text()='Ok']]
